config_id,split,mode,m,max_edges,edge_selection,channel_set,preprocess,label_shift_ms,mfg_feature_mode,event,baseline_auc,mfg_auc,combined_auc,combined_minus_baseline,mfg_minus_baseline
8,1-2-3-4-5-6|7,corr,2,4,event_union,no_fp1_fp2,bandpass_0_5_48,500.0,expanded,BothReleased,0.6208243905123548,0.6887898299488195,0.6726927521875516,0.05186836167519682,0.06796543943646471
9,1-2-3-4-5-6|7,corr,2,4,event_union,motor_premotor,car_only,0.0,expanded,HandStart,0.609375,0.5270248724489796,0.6887223639455783,0.07934736394557829,-0.08235012755102045
9,1-2-3-4-5-6|7,corr,2,4,event_union,motor_premotor,car_only,0.0,expanded,FirstDigitTouch,0.6516373411534702,0.543743890518084,0.6848321928967089,0.033194851743238774,-0.10789345063538613
9,1-2-3-4-5-6|7,corr,2,4,event_union,motor_premotor,car_only,0.0,expanded,BothStartLoadPhase,0.6556382408152319,0.563488871010995,0.6484982569053366,-0.007139983909895342,-0.09214936980423694
9,1-2-3-4-5-6|7,corr,2,4,event_union,motor_premotor,car_only,0.0,expanded,LiftOff,0.6561264822134388,0.555449547953296,0.6482213438735178,-0.007905138339921014,-0.10067693426014279
9,1-2-3-4-5-6|7,corr,2,4,event_union,motor_premotor,car_only,0.0,expanded,Replace,0.6397761194029851,0.6225373134328358,0.6321393034825871,-0.007636815920397999,-0.017238805970149262
9,1-2-3-4-5-6|7,corr,2,4,event_union,motor_premotor,car_only,0.0,expanded,BothReleased,0.6611809664694279,0.4623705621301775,0.5746425049309665,-0.08653846153846145,-0.1988104043392504
10,1-2-3-4-5-6|7,corr,2,4,event_union,motor_premotor,car_only,500.0,expanded,HandStart,0.4530020362115459,0.519233944196797,0.5771008750206373,0.12409883880909145,0.06623190798525114
10,1-2-3-4-5-6|7,corr,2,4,event_union,motor_premotor,car_only,500.0,expanded,FirstDigitTouch,0.6030371550439385,0.5266457680250785,0.5925021840793464,-0.010534970964592105,-0.07639138701886006
10,1-2-3-4-5-6|7,corr,2,4,event_union,motor_premotor,car_only,500.0,expanded,BothStartLoadPhase,0.5237466292444004,0.465411920092455,0.5214902867205987,-0.002256342523801691,-0.058334709151945385
10,1-2-3-4-5-6|7,corr,2,4,event_union,motor_premotor,car_only,500.0,expanded,LiftOff,0.588819033530572,0.5749506903353058,0.6219489644970415,0.033129930966469545,-0.013868343195266197
10,1-2-3-4-5-6|7,corr,2,4,event_union,motor_premotor,car_only,500.0,expanded,Replace,0.6069321533923304,0.5379793510324484,0.6564427460445159,0.04951059265218549,-0.06895280235988199
